SiO2 Na2O Al2O3 CaO B2O3 K2O MgO Li2O BaO PbO
63.21 0.0 0.0 0.0 0.0 31.83 0.0 0.0 4.96 0.0
63.56 0.0 0.0 0.0 0.0 32.82 0.0 0.0 3.62 0.0
64.35 0.0 0.0 0.0 0.0 33.44 0.0 0.0 2.21 0.0
64.75 0.0 0.0 0.0 0.0 34.63 0.0 0.0 0.62 0.0
85.23 0.0 0.72 0.0 0.0 7.58 0.0 0.0 0.0 6.46
80.13 0.0 0.44 0.0 0.0 12.5 0.0 0.0 0.0 6.93
75.79 0.0 0.3 0.0 0.0 16.91 0.0 0.0 0.0 7.0
69.0 0.0 16.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
69.0 0.0 20.0 0.0 0.0 0.0 0.0 11.0 0.0 0.0
65.0 0.0 20.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
65.0 0.0 22.0 0.0 0.0 0.0 0.0 13.0 0.0 0.0
63.0 0.0 20.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0
63.0 0.0 22.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
62.0 0.0 21.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0
61.0 0.0 20.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0
77.5 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0
72.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0
74.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0
75.0 0.0 0.0 0.0 0.0 0.0 0.0 24.0 0.0 0.0
50.32 46.82 2.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.57 42.43 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.86 42.43 6.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.89 39.54 9.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.95 44.17 4.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.25 34.92 9.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.56 37.5 6.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.66 34.66 9.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.8 41.32 2.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.94 39.23 4.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.45 29.71 9.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.68 34.46 4.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.76 36.42 2.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.78 38.13 1.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.88 29.53 9.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.97 32.46 6.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.78 34.2 1.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.1 24.94 9.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.7 29.55 4.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.88 24.69 9.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.92 31.67 2.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.36 31.61 2.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.21 28.34 4.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.75 29.3 2.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.1 25.15 6.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.78 25.45 5.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.99 29.04 0.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.11 27.86 2.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.3 24.84 4.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.63 24.45 4.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.84 26.31 2.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.88 22.63 6.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.08 19.6 9.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.81 21.5 4.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.75 24.27 0.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.88 22.12 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.95 23.98 1.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.98 23.02 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.21 19.67 5.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.48 19.7 4.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.61 21.54 2.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.71 21.36 0.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.1 32.8 5.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56.3 29.6 14.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
51.5 26.9 21.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0
85.5 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
87.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.71 34.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.43 26.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.14 26.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
85.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.5 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.0 0.0 0.0 0.0 4.0 28.0 0.0 0.0 0.0 0.0
68.0 0.0 0.0 0.0 8.0 24.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 0.0 15.0 20.0 0.0 0.0 0.0 0.0
52.0 0.0 0.0 0.0 32.0 16.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 0.0 24.0 16.0 0.0 0.0 0.0 0.0
68.0 0.0 0.0 0.0 16.0 16.0 0.0 0.0 0.0 0.0
72.0 0.0 0.0 0.0 12.0 16.0 0.0 0.0 0.0 0.0
76.0 0.0 0.0 0.0 8.0 16.0 0.0 0.0 0.0 0.0
80.0 0.0 0.0 0.0 4.0 16.0 0.0 0.0 0.0 0.0
68.0 0.0 0.0 0.0 24.0 8.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 0.0 30.0 5.0 0.0 0.0 0.0 0.0
68.0 0.0 0.0 0.0 28.0 4.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 0.0 34.0 1.0 0.0 0.0 0.0 0.0
70.23 0.0 0.0 0.0 0.0 28.09 0.0 0.0 0.0 0.0
77.5 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0
66.0 0.0 0.0 0.0 0.0 0.0 0.0 32.5 0.0 0.0
67.5 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.5 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.5 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
82.5 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
85.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 29.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.9 27.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
82.5 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
84.0 14.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.17 0.0 0.0 0.0 0.0 27.96 0.0 0.0 0.0 0.0
70.37 0.0 0.0 0.0 0.0 27.9 0.0 0.0 0.0 0.0
73.44 0.0 0.0 0.0 0.0 25.65 0.0 0.0 0.0 0.0
69.78 0.0 0.0 0.0 0.0 27.68 0.0 0.0 0.0 0.0
73.22 0.0 0.0 0.0 0.0 24.99 0.0 0.0 0.0 0.0
72.06 0.0 0.0 0.0 0.0 25.25 0.0 0.0 0.0 0.0
76.19 0.0 0.0 0.0 0.0 22.86 0.0 0.0 0.0 0.0
75.86 0.0 0.0 0.0 0.0 22.71 0.0 0.0 0.0 0.0
75.51 0.0 0.0 0.0 0.0 22.65 0.0 0.0 0.0 0.0
75.23 0.0 0.0 0.0 0.0 22.04 0.0 0.0 0.0 0.0
79.09 0.0 0.0 0.0 0.0 19.94 0.0 0.0 0.0 0.0
78.43 0.0 0.0 0.0 0.0 19.66 0.0 0.0 0.0 0.0
78.04 0.0 0.0 0.0 0.0 19.57 0.0 0.0 0.0 0.0
77.55 0.0 0.0 0.0 0.0 19.52 0.0 0.0 0.0 0.0
82.45 0.0 0.0 0.0 0.0 16.54 0.0 0.0 0.0 0.0
81.57 0.0 0.0 0.0 0.0 16.38 0.0 0.0 0.0 0.0
66.28 32.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.76 32.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.11 31.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.06 22.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.7 22.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.66 0.0 0.0 16.67 0.0 0.0 0.0 0.0 16.67 0.0
62.92 0.0 11.77 0.0 0.0 0.0 25.31 0.0 0.0 0.0
65.89 0.0 15.4 0.0 0.0 0.0 18.7 0.0 0.0 0.0
67.78 0.0 13.72 0.0 0.0 0.0 18.5 0.0 0.0 0.0
69.62 0.0 12.06 0.0 0.0 0.0 18.31 0.0 0.0 0.0
71.27 0.0 13.89 0.0 0.0 0.0 14.84 0.0 0.0 0.0
53.25 0.0 12.51 34.23 0.0 0.0 0.0 0.0 0.0 0.0
50.6 0.0 26.6 22.8 0.0 0.0 0.0 0.0 0.0 0.0
51.3 0.0 28.2 20.5 0.0 0.0 0.0 0.0 0.0 0.0
51.5 0.0 0.0 0.0 16.1 0.0 0.0 0.0 32.4 0.0
61.2 0.0 0.0 0.0 6.5 0.0 0.0 0.0 32.3 0.0
59.4 0.0 0.0 0.0 12.5 0.0 0.0 0.0 28.1 0.0
61.1 0.0 9.0 0.0 0.0 0.0 0.0 0.0 29.9 0.0
69.9 0.0 8.2 0.0 0.0 0.0 0.0 0.0 21.9 0.0
77.3 0.0 7.6 0.0 0.0 0.0 0.0 0.0 15.1 0.0
60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 0.0
63.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.0 0.0
66.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0
65.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0
68.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0
83.4 3.81 8.71 0.91 0.0 1.6 0.88 0.0 0.0 0.0
70.0 16.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0
65.21 19.67 0.0 0.0 15.11 0.0 0.0 0.0 0.0 0.0
66.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.77 0.0
66.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.77 0.0
61.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.9 0.0
61.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.9 0.0
65.0 18.0 12.5 0.0 4.5 0.0 0.0 0.0 0.0 0.0
82.0 10.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
78.5 13.5 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
76.0 16.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
73.0 19.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
70.5 21.5 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
70.5 18.5 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0
70.5 4.5 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
76.5 10.0 0.0 13.5 0.0 0.0 0.0 0.0 0.0 0.0
65.0 10.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0
72.5 10.0 0.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0
70.5 12.0 0.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0
70.5 10.0 0.0 19.5 0.0 0.0 0.0 0.0 0.0 0.0
70.5 7.5 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0
78.5 10.0 0.0 11.5 0.0 0.0 0.0 0.0 0.0 0.0
62.5 10.0 0.0 27.5 0.0 0.0 0.0 0.0 0.0 0.0
74.7 15.8 0.0 9.5 0.0 0.0 0.0 0.0 0.0 0.0
70.2 11.2 0.0 18.6 0.0 0.0 0.0 0.0 0.0 0.0
58.27 0.0 9.37 24.97 6.4 0.0 0.79 0.0 0.0 0.0
66.97 19.97 0.61 0.0 12.44 0.0 0.0 0.0 0.0 0.0
52.59 20.68 0.49 0.11 26.13 0.0 0.0 0.0 0.0 0.0
75.0 22.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 9.0 0.0 0.0 15.0 1.0 0.0 0.0 0.0 0.0
75.0 7.0 0.0 0.0 15.0 3.0 0.0 0.0 0.0 0.0
75.0 6.0 0.0 0.0 15.0 4.0 0.0 0.0 0.0 0.0
75.0 5.0 0.0 0.0 15.0 5.0 0.0 0.0 0.0 0.0
75.0 4.0 0.0 0.0 15.0 6.0 0.0 0.0 0.0 0.0
75.0 3.0 0.0 0.0 15.0 7.0 0.0 0.0 0.0 0.0
75.0 1.0 0.0 0.0 15.0 9.0 0.0 0.0 0.0 0.0
75.0 0.0 0.0 0.0 15.0 10.0 0.0 0.0 0.0 0.0
99.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.64 5.39 0.0 0.0 0.0 4.92 0.0 0.0 0.0 18.76
73.94 9.15 0.63 0.0 9.35 5.75 0.0 0.0 1.17 0.0
83.27 3.98 1.21 0.0 11.53 0.0 0.0 0.0 0.0 0.0
78.62 0.0 0.0 0.0 21.31 0.0 0.0 0.0 0.0 0.0
83.56 0.0 0.0 0.0 16.37 0.0 0.0 0.0 0.0 0.0
85.31 0.0 0.0 0.0 14.66 0.0 0.0 0.0 0.0 0.0
89.18 0.0 0.0 0.0 10.79 0.0 0.0 0.0 0.0 0.0
96.53 0.0 0.0 0.0 3.47 0.0 0.0 0.0 0.0 0.0
97.42 0.0 0.0 0.0 2.51 0.0 0.0 0.0 0.0 0.0
82.7 17.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.95 34.7 0.0 0.0 0.0 3.35 0.0 0.0 0.0 0.0
61.69 36.68 0.0 0.0 0.0 1.63 0.0 0.0 0.0 0.0
64.38 25.87 0.0 0.0 0.0 9.75 0.0 0.0 0.0 0.0
64.2 30.11 0.0 0.0 0.0 5.69 0.0 0.0 0.0 0.0
63.88 35.31 0.0 0.0 0.0 0.81 0.0 0.0 0.0 0.0
65.92 27.4 0.0 0.0 0.0 6.68 0.0 0.0 0.0 0.0
65.01 32.54 0.0 0.0 0.0 2.44 0.0 0.0 0.0 0.0
65.94 33.06 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
67.52 28.39 0.0 0.0 0.0 4.08 0.0 0.0 0.0 0.0
67.44 30.53 0.0 0.0 0.0 2.03 0.0 0.0 0.0 0.0
69.92 27.48 0.0 0.0 0.0 2.59 0.0 0.0 0.0 0.0
69.42 29.4 0.0 0.0 0.0 1.18 0.0 0.0 0.0 0.0
72.16 27.01 0.0 0.0 0.0 0.83 0.0 0.0 0.0 0.0
78.18 20.7 0.0 0.0 0.0 1.11 0.0 0.0 0.0 0.0
83.67 10.19 0.0 0.0 0.0 6.13 0.0 0.0 0.0 0.0
82.28 14.84 0.0 0.0 0.0 2.88 0.0 0.0 0.0 0.0
85.14 11.87 0.0 0.0 0.0 2.98 0.0 0.0 0.0 0.0
86.9 8.63 0.0 0.0 0.0 4.47 0.0 0.0 0.0 0.0
65.26 18.09 0.0 0.0 0.0 16.65 0.0 0.0 0.0 0.0
65.48 21.23 0.0 0.0 0.0 13.29 0.0 0.0 0.0 0.0
66.89 16.14 0.0 0.0 0.0 16.96 0.0 0.0 0.0 0.0
68.43 11.14 0.0 0.0 0.0 20.43 0.0 0.0 0.0 0.0
68.23 12.93 0.0 0.0 0.0 18.84 0.0 0.0 0.0 0.0
66.36 23.56 0.0 0.0 0.0 10.08 0.0 0.0 0.0 0.0
70.37 8.29 0.0 0.0 0.0 21.34 0.0 0.0 0.0 0.0
68.5 16.73 0.0 0.0 0.0 14.76 0.0 0.0 0.0 0.0
69.95 13.51 0.0 0.0 0.0 16.54 0.0 0.0 0.0 0.0
69.7 17.95 0.0 0.0 0.0 12.35 0.0 0.0 0.0 0.0
70.39 16.14 0.0 0.0 0.0 13.47 0.0 0.0 0.0 0.0
68.2 25.19 0.0 0.0 0.0 6.61 0.0 0.0 0.0 0.0
72.3 9.18 0.0 0.0 0.0 18.52 0.0 0.0 0.0 0.0
69.45 20.7 0.0 0.0 0.0 9.84 0.0 0.0 0.0 0.0
72.36 10.74 0.0 0.0 0.0 16.9 0.0 0.0 0.0 0.0
72.14 13.67 0.0 0.0 0.0 14.19 0.0 0.0 0.0 0.0
70.29 22.18 0.0 0.0 0.0 7.52 0.0 0.0 0.0 0.0
74.07 10.58 0.0 0.0 0.0 15.35 0.0 0.0 0.0 0.0
72.81 15.66 0.0 0.0 0.0 11.53 0.0 0.0 0.0 0.0
75.06 7.4 0.0 0.0 0.0 17.53 0.0 0.0 0.0 0.0
71.93 24.52 0.0 0.0 0.0 3.55 0.0 0.0 0.0 0.0
76.2 8.53 0.0 0.0 0.0 15.27 0.0 0.0 0.0 0.0
74.81 15.59 0.0 0.0 0.0 9.6 0.0 0.0 0.0 0.0
75.4 13.36 0.0 0.0 0.0 11.24 0.0 0.0 0.0 0.0
73.67 20.21 0.0 0.0 0.0 6.11 0.0 0.0 0.0 0.0
76.39 10.49 0.0 0.0 0.0 13.12 0.0 0.0 0.0 0.0
73.53 24.84 0.0 0.0 0.0 1.62 0.0 0.0 0.0 0.0
77.91 7.4 0.0 0.0 0.0 14.69 0.0 0.0 0.0 0.0
77.74 10.82 0.0 0.0 0.0 11.43 0.0 0.0 0.0 0.0
76.56 15.54 0.0 0.0 0.0 7.9 0.0 0.0 0.0 0.0
77.52 13.01 0.0 0.0 0.0 9.46 0.0 0.0 0.0 0.0
79.25 7.83 0.0 0.0 0.0 12.92 0.0 0.0 0.0 0.0
75.17 22.33 0.0 0.0 0.0 2.5 0.0 0.0 0.0 0.0
75.66 23.53 0.0 0.0 0.0 0.8 0.0 0.0 0.0 0.0
78.94 12.81 0.0 0.0 0.0 8.25 0.0 0.0 0.0 0.0
78.53 14.94 0.0 0.0 0.0 6.52 0.0 0.0 0.0 0.0
80.59 8.02 0.0 0.0 0.0 11.39 0.0 0.0 0.0 0.0
80.16 10.46 0.0 0.0 0.0 9.38 0.0 0.0 0.0 0.0
82.71 9.41 0.0 0.0 0.0 7.88 0.0 0.0 0.0 0.0
70.14 5.57 0.0 0.0 0.0 24.29 0.0 0.0 0.0 0.0
73.13 2.31 0.0 0.0 0.0 24.56 0.0 0.0 0.0 0.0
74.7 3.59 0.0 0.0 0.0 21.7 0.0 0.0 0.0 0.0
77.37 1.67 0.0 0.0 0.0 20.96 0.0 0.0 0.0 0.0
77.62 5.58 0.0 0.0 0.0 16.79 0.0 0.0 0.0 0.0
78.59 2.73 0.0 0.0 0.0 18.67 0.0 0.0 0.0 0.0
79.28 1.03 0.0 0.0 0.0 19.69 0.0 0.0 0.0 0.0
78.27 5.67 0.0 0.0 0.0 16.06 0.0 0.0 0.0 0.0
80.66 2.33 0.0 0.0 0.0 17.01 0.0 0.0 0.0 0.0
81.83 3.54 0.0 0.0 0.0 14.63 0.0 0.0 0.0 0.0
82.96 1.09 0.0 0.0 0.0 15.95 0.0 0.0 0.0 0.0
84.35 4.69 0.0 0.0 0.0 10.96 0.0 0.0 0.0 0.0
85.43 5.35 0.0 0.0 0.0 9.21 0.0 0.0 0.0 0.0
87.9 2.21 0.0 0.0 0.0 9.89 0.0 0.0 0.0 0.0
85.0 11.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
85.0 7.5 0.0 0.0 0.0 7.5 0.0 0.0 0.0 0.0
75.0 19.0 0.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
75.0 6.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0
80.49 19.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.23 19.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.96 19.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0
81.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
81.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0
79.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0
80.79 19.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.28 18.54 0.0 0.0 0.0 1.17 0.0 0.0 0.0 0.0
79.86 13.35 0.0 0.0 0.0 6.79 0.0 0.0 0.0 0.0
79.92 10.28 0.0 0.0 0.0 9.8 0.0 0.0 0.0 0.0
80.05 3.91 0.0 0.0 0.0 16.04 0.0 0.0 0.0 0.0
79.49 2.55 0.0 0.0 0.0 17.95 0.0 0.0 0.0 0.0
79.86 1.39 0.0 0.0 0.0 18.75 0.0 0.0 0.0 0.0
80.17 0.0 0.0 0.0 0.0 19.83 0.0 0.0 0.0 0.0
73.7 21.0 0.0 0.0 0.0 0.0 0.0 5.3 0.0 0.0
73.7 21.0 0.0 0.0 0.0 5.3 0.0 0.0 0.0 0.0
83.73 16.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.03 19.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.55 19.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.86 19.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.5 19.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.98 19.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.44 19.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.87 19.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.28 18.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.47 19.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.69 19.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.4 34.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.0 0.0 9.5 0.0 0.0 0.0 0.0 20.5 0.0 0.0
70.0 20.5 9.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.0 0.0 9.5 0.0 0.0 20.5 0.0 0.0 0.0 0.0
64.0 20.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0
56.0 20.0 0.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0
52.0 20.0 0.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0
82.45 17.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.78 17.47 0.54 0.0 5.21 0.0 0.0 0.0 0.0 0.0
73.17 16.75 0.24 0.0 9.84 0.0 0.0 0.0 0.0 0.0
69.73 17.81 0.0 0.0 12.46 0.0 0.0 0.0 0.0 0.0
64.02 18.37 0.1 0.0 17.5 0.0 0.0 0.0 0.0 0.0
53.11 18.52 0.25 0.0 28.12 0.0 0.0 0.0 0.0 0.0
79.9 17.96 2.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.91 18.17 3.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.23 18.93 5.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.08 17.09 7.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.4 17.14 9.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.84 17.94 11.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.76 19.58 11.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.53 17.42 0.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.62 6.7 6.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.3 8.37 8.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.96 10.04 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.77 11.13 11.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.64 0.0 6.67 0.0 0.0 6.69 0.0 0.0 0.0 0.0
83.32 0.0 8.34 0.0 0.0 8.34 0.0 0.0 0.0 0.0
80.0 0.0 10.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
77.78 0.0 11.11 0.0 0.0 11.11 0.0 0.0 0.0 0.0
75.0 0.0 12.5 0.0 0.0 12.5 0.0 0.0 0.0 0.0
68.74 11.82 19.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0
77.8 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
73.83 22.63 0.47 0.24 0.0 0.0 0.0 0.0 0.0 0.0
75.94 20.3 0.83 0.05 0.0 0.0 0.0 0.0 0.0 0.0
75.74 20.84 0.89 0.04 0.0 0.0 0.0 0.0 0.0 0.0
75.11 22.15 0.81 0.05 0.0 0.0 0.0 0.0 0.0 0.0
75.8 22.4 0.4 0.05 0.0 0.0 0.0 0.0 0.0 0.0
74.85 24.29 0.28 0.07 0.0 0.0 0.0 0.0 0.0 0.0
76.67 20.46 0.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.02 21.8 0.56 0.04 0.0 0.0 0.0 0.0 0.0 0.0
72.81 0.0 0.0 0.0 0.0 26.36 0.0 0.0 0.0 0.0
72.63 13.87 1.35 6.6 0.0 0.0 5.54 0.0 0.0 0.0
72.62 13.88 1.35 6.82 0.0 0.0 5.33 0.0 0.0 0.0
72.51 13.94 1.33 6.72 0.0 0.0 5.49 0.0 0.0 0.0
71.51 14.17 1.16 6.98 0.0 0.0 6.18 0.0 0.0 0.0
66.0 0.0 29.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0
93.35 2.9 0.0 3.74 0.0 0.0 0.0 0.0 0.0 0.0
76.61 8.19 3.46 0.34 9.23 0.95 0.0 0.0 1.21 0.0
73.46 14.18 1.01 11.35 0.0 0.0 0.0 0.0 0.0 0.0
76.24 13.31 0.68 9.44 0.0 0.33 0.0 0.0 0.0 0.0
76.38 5.17 0.78 0.0 0.0 7.24 0.0 0.0 0.0 10.42
99.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
