SiO2 Al2O3 Na2O CaO MgO B2O3 Li2O GeO2 P2O5 K2O "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
65.4 12.94 13.88 0.06 0.01 7.1 0.0 0.0 0.0 0.51 66.7713 2.388
61.29 13.54 13.73 0.02 0.01 10.24 0.0 0.0 0.0 1.07 64.4598 2.378
62.4 13.17 12.9 0.02 0.01 10.4 0.0 0.0 0.0 0.99 62.9211 2.361
64.48 12.99 13.76 0.06 0.01 7.12 0.0 0.0 0.0 1.48 68.1858 2.405
70.27 10.39 15.42 0.0 3.09 0.0 0.0 0.0 0.83 0.0 69.3243 2.412
97.15 1.5 0.0 0.0 0.0 1.25 0.0 0.0 0.0 0.0 73.3 2.216
97.0 1.5 0.0 0.0 0.0 1.4 0.0 0.0 0.0 0.0 73.3 2.217
95.9 1.5 0.0 0.0 0.0 2.5 0.0 0.0 0.0 0.0 71.4 2.211
63.42 9.34 0.05 14.57 9.63 0.0 1.49 0.0 0.0 0.06 91.0 2.62
63.95 9.56 0.05 13.97 9.65 0.0 1.51 0.0 0.0 0.06 90.2 2.63
64.1 9.58 0.05 14.0 9.67 0.0 1.51 0.0 0.0 0.06 88.4 2.63
62.57 9.88 0.19 10.81 13.39 0.0 1.29 0.0 0.0 0.06 92.1 2.65
64.8 11.16 0.2 8.67 11.53 0.0 1.33 0.0 0.0 0.06 91.9 2.65
61.53 9.44 0.2 12.17 13.34 0.0 1.26 0.0 0.0 0.06 92.4 2.64
65.81 11.26 1.2 0.81 18.38 0.0 0.0 0.0 0.0 0.06 90.1 2.67
61.47 9.46 0.03 14.31 11.92 0.0 1.34 0.0 0.0 0.06 90.3 2.64
62.54 10.68 0.17 7.15 16.99 0.0 0.93 0.0 0.0 0.07 92.8 2.66
66.63 13.77 0.02 1.17 16.29 0.0 0.0 0.0 0.0 0.08 92.4 2.58
62.45 10.67 0.04 6.61 16.8 0.0 1.69 0.0 0.0 0.07 93.8 2.64
61.88 10.53 0.06 5.32 15.88 0.0 3.34 0.0 0.0 0.08 95.3 2.71
63.35 11.37 0.04 6.13 16.0 0.0 1.67 0.0 0.0 0.07 92.8 2.63
66.89 8.43 0.01 22.6 0.26 0.0 0.0 0.0 0.0 0.05 83.7 2.68
61.99 9.0 0.0 13.9 12.01 0.0 1.0 0.0 0.0 0.0 92.4 2.64
62.01 9.0 0.0 13.91 11.99 0.0 0.99 0.0 0.0 0.0 90.8 2.78
64.87 11.15 0.04 6.84 13.03 0.0 1.99 0.0 0.0 0.07 91.9 2.62
63.68 9.4 0.04 8.86 13.83 0.0 1.62 0.0 0.0 0.06 91.8 2.64
64.66 10.44 0.04 5.32 15.89 0.0 1.89 0.0 0.0 0.07 92.6 2.61
63.01 10.27 0.04 4.47 18.6 0.0 1.89 0.0 0.0 0.07 94.8 2.62
64.89 11.11 0.04 6.13 13.88 0.0 2.04 0.0 0.0 0.07 92.3 2.61
63.31 10.88 0.04 6.68 15.13 0.0 1.93 0.0 0.0 0.07 92.8 2.63
66.82 12.69 0.0 8.12 4.83 5.55 0.0 0.0 0.0 0.0 81.7 2.471
66.77 12.34 0.0 7.47 5.09 5.38 0.0 0.0 0.0 0.0 81.6 2.501
67.39 12.77 0.0 6.58 4.6 5.77 0.0 0.0 0.0 0.0 80.8 2.486
67.86 6.17 0.0 0.0 7.81 18.08 0.0 0.0 0.0 0.0 59.0 2.23
63.08 6.22 0.0 0.0 7.86 22.76 0.0 0.0 0.0 0.0 56.0 2.22
69.38 6.31 0.0 5.74 0.0 18.48 0.0 0.0 0.0 0.0 57.0 2.23
64.5 6.36 0.0 5.78 0.0 23.27 0.0 0.0 0.0 0.0 54.0 2.22
69.07 6.28 0.0 4.57 1.59 18.4 0.0 0.0 0.0 0.0 58.0 2.23
64.21 6.33 0.0 4.6 1.6 23.17 0.0 0.0 0.0 0.0 54.0 2.22
68.78 6.25 0.0 3.41 3.16 18.32 0.0 0.0 0.0 0.0 58.0 2.23
63.92 6.3 0.0 3.44 3.19 23.06 0.0 0.0 0.0 0.0 55.0 2.22
68.58 6.85 0.0 5.49 1.59 17.4 0.0 0.0 0.0 0.0 60.0 2.25
67.21 6.72 0.0 7.08 1.9 17.01 0.0 0.0 0.0 0.0 62.0 2.28
65.71 6.56 0.0 8.63 2.37 16.65 0.0 0.0 0.0 0.0 65.0 2.32
64.25 6.41 0.0 10.19 2.83 16.24 0.0 0.0 0.0 0.0 67.0 2.35
63.81 6.9 0.0 5.53 1.6 22.07 0.0 0.0 0.0 0.0 57.0 2.24
62.54 6.77 0.0 7.02 1.92 21.66 0.0 0.0 0.0 0.0 60.0 2.27
61.11 6.61 0.0 8.59 2.39 21.21 0.0 0.0 0.0 0.0 62.0 2.3
59.75 6.45 0.0 10.14 2.85 20.73 0.0 0.0 0.0 0.0 65.0 2.34
59.12 6.39 0.0 10.94 3.01 20.46 0.0 0.0 0.0 0.0 67.0 2.35
72.06 9.9 8.87 0.0 0.0 0.0 0.0 0.0 0.0 9.07 67.8 2.428
74.85 10.0 7.43 0.0 0.0 0.0 0.0 0.0 0.0 7.62 68.5 2.404
69.47 9.83 6.89 0.0 0.0 0.0 6.51 0.0 0.0 7.2 73.9 2.428
64.35 16.33 12.05 0.0 0.02 0.0 7.19 0.0 0.0 0.01 79.6 2.438
60.28 16.36 11.97 0.0 0.02 0.0 7.39 0.0 3.91 0.01 74.6 2.419
62.47 16.21 11.54 0.0 0.02 0.0 7.79 0.0 1.91 0.01 77.3 2.427
64.31 16.19 11.3 0.0 0.02 0.0 8.12 0.0 0.0 0.01 80.4 2.437
60.29 16.36 10.97 0.0 0.02 0.0 8.33 0.0 3.97 0.01 75.8 2.417
61.4 16.25 9.99 0.0 1.01 0.0 8.38 0.0 2.91 0.01 77.8 2.421
61.39 16.25 9.05 0.0 0.02 0.0 8.39 0.0 2.92 0.01 78.2 2.448
61.5 16.14 10.42 0.0 0.49 0.0 8.37 0.0 2.99 0.01 77.2 2.42
70.21 9.83 13.89 0.0 0.0 0.0 6.01 0.0 0.0 0.01 76.1 2.425
70.06 11.72 12.15 0.0 0.0 0.0 6.01 0.0 0.0 0.01 76.9 2.418
65.3 16.56 12.37 0.0 0.02 0.0 5.69 0.0 0.0 0.01 78.3 2.431
64.37 16.86 11.87 0.0 1.03 0.0 5.81 0.0 0.0 0.01 79.7 2.438
63.24 17.09 12.0 0.0 1.62 0.0 6.0 0.0 0.0 0.01 80.0 2.444
62.24 16.3 13.27 0.0 0.02 0.0 7.03 0.0 1.09 0.01 77.9 2.4
62.34 17.25 12.11 0.0 0.02 0.0 7.14 0.0 1.09 0.01 78.5 2.434
62.24 17.24 11.42 0.0 0.03 0.0 7.57 0.0 1.06 0.4 78.9 2.433
59.63 16.48 12.27 0.0 1.01 0.0 7.17 0.0 2.91 0.49 77.0 2.436
62.53 16.28 10.06 0.0 0.02 0.0 9.11 0.0 1.94 0.01 78.3 2.422
59.5 16.22 9.99 0.0 0.02 0.0 9.34 0.0 4.87 0.01 75.1 2.41
60.37 16.28 9.52 0.0 0.02 0.0 9.86 0.0 3.89 0.01 76.5 2.412
60.34 16.27 9.51 0.0 0.02 0.0 9.85 0.0 3.95 0.009993 76.3 2.423
61.46 16.26 10.49 0.0 1.02 0.0 7.8 0.0 2.92 0.01 77.0 2.422
61.27 16.24 9.5 0.0 0.03 0.0 7.98 0.0 2.98 0.01 77.9 2.449
61.27 16.2 9.9 0.0 0.01 0.98 8.37 0.0 2.97 0.01 76.5 2.409
61.53 16.27 8.91 0.0 0.01 1.91 8.34 0.0 2.97 0.01 75.3 2.396
65.06 16.29 7.95 0.0 0.51 0.0 7.68 0.0 2.46 0.0 77.8 2.4
63.86 16.86 9.26 0.0 0.0 0.0 7.47 0.0 2.5 0.0 77.4 2.407
63.72 16.22 7.13 0.62 0.41 2.6 7.33 0.0 1.52 0.0 76.8 2.403
62.81 15.83 7.61 0.33 0.22 4.04 6.94 0.0 1.97 0.0 74.3 2.386
62.78 16.02 8.94 0.0 0.0 2.89 6.84 0.0 2.48 0.0 73.7 2.386
62.81 15.72 8.92 0.0 0.32 2.9 6.81 0.0 2.47 0.0 74.1 2.389
62.87 15.43 9.21 0.0 0.32 2.87 6.8 0.0 2.45 0.0 74.1 2.391
62.8 15.42 9.24 0.0 0.0 2.89 6.85 0.0 2.46 0.0 73.9 2.395
63.55 15.14 5.63 1.22 0.79 5.4 6.69 0.0 0.51 0.0 75.9 2.407
65.37 15.37 8.08 0.36 0.23 1.2 7.15 0.0 1.99 0.0 76.4 2.4
64.33 15.36 8.14 0.36 0.23 1.19 7.17 0.0 2.97 0.0 75.7 2.397
65.08 15.42 7.75 0.36 0.23 1.21 7.21 0.0 2.49 0.0 75.7 2.396
60.48 12.08 0.06 9.88 16.96 0.0 0.0 0.0 0.0 0.05 89.22 2.601
60.77 12.75 0.06 8.83 17.05 0.0 0.0 0.0 0.0 0.05 89.71 2.6
60.1 12.72 0.06 8.81 17.77 0.0 0.0 0.0 0.0 0.05 90.09 2.606
59.8 11.33 0.06 8.67 19.61 0.0 0.0 0.0 0.0 0.05 90.42 2.616
60.34 11.73 0.06 9.84 17.5 0.0 0.0 0.0 0.0 0.05 89.3 2.606
60.45 11.87 0.06 9.86 17.23 0.0 0.0 0.0 0.0 0.05 89.5 2.611
60.18 12.09 0.14 9.89 17.04 0.0 0.0 0.0 0.0 0.05 89.5 2.612
46.1 0.0 18.4 26.9 0.0 0.0 6.0 0.0 2.6 0.0 84.87 2.747
66.45 11.46 15.19 0.0 4.83 0.47 0.0 0.0 0.0 1.38 71.0 2.45
69.88 8.74 13.75 0.0 4.73 2.28 0.0 0.0 0.0 0.41 68.0 2.42
71.12 1.05 12.49 9.13 5.9 0.0 0.0 0.0 0.0 0.31 73.0 2.5
65.51 15.37 16.39 0.0 2.64 0.0 0.0 0.0 0.0 0.0 71.0 2.45
68.0 10.0 12.0 0.0 4.0 0.0 0.0 0.0 0.0 6.0 70.9 2.44
68.0 10.0 8.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 80.9 2.45
60.0 20.0 10.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 86.0 2.5
60.0 20.0 10.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 83.3 2.44
68.0 10.0 8.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 79.6 2.52
54.0 12.0 0.0 8.0 8.0 0.0 16.0 0.0 0.0 0.0 96.9 2.58
62.0 12.0 0.0 0.0 4.0 4.0 16.0 0.0 0.0 0.0 86.4 2.45
70.0 10.0 3.0 0.0 4.0 0.0 12.0 0.0 0.0 0.0 87.3 2.42
70.0 8.0 1.0 0.0 12.0 0.0 8.0 0.0 0.0 0.0 88.3 2.45
70.0 11.0 0.0 0.0 5.0 2.0 11.0 0.0 0.0 0.0 83.9 2.4
70.0 10.0 5.0 0.0 4.0 0.0 8.0 0.0 0.0 2.0 81.7 2.43
70.0 10.0 2.0 0.0 6.0 0.0 10.0 0.0 0.0 1.0 85.0 2.43
70.0 12.0 4.0 0.0 6.0 0.0 6.0 0.0 0.0 2.0 81.9 2.41
70.0 10.0 3.0 0.0 5.0 0.0 10.0 0.0 0.0 1.0 84.2 2.42
60.0 10.0 4.0 8.0 8.0 0.0 8.0 0.0 0.0 2.0 88.5 2.53
69.96 7.5 5.3 0.2 7.0 0.0 8.0 0.0 0.0 1.0 82.6 2.44
63.77 12.44 16.8 0.0 4.52 0.0 0.0 0.0 2.43 0.0 69.2 2.434
63.8 12.9 16.36 0.0 3.08 0.0 1.47 0.0 2.34 0.0 71.2 2.429
63.88 13.48 17.2 0.0 3.08 0.0 0.0 0.0 2.31 0.0 69.4 2.431
63.74 13.37 15.96 0.0 3.08 0.0 1.48 0.0 2.34 0.0 70.9 2.428
63.66 14.15 15.31 0.0 0.03 0.0 1.49 0.0 2.47 0.0 71.4 2.468
63.67 13.87 15.36 0.0 3.09 0.0 1.5 0.0 2.47 0.0 71.6 2.434
63.76 16.59 12.2 0.0 0.03 0.0 4.91 0.0 2.47 0.0 76.9 2.414
63.89 16.55 9.74 0.0 0.03 0.0 7.27 0.0 2.47 0.0 75.0 2.408
63.73 15.3 12.91 0.0 0.03 0.0 4.02 0.0 2.39 0.0 74.6 2.446
63.65 15.22 11.99 0.0 0.02 0.0 4.96 0.0 2.48 0.0 75.15 2.443
63.69 15.26 13.5 0.0 0.02 0.0 2.96 0.0 2.45 0.0 73.7 2.453
63.7 15.27 12.54 0.0 0.02 0.0 3.94 0.0 2.45 0.0 74.67 2.452
63.74 15.27 11.49 0.0 0.03 0.0 4.93 0.0 2.47 0.0 75.5 2.449
63.62 15.67 10.53 0.0 0.02 0.0 6.06 0.0 2.48 0.0 76.6 2.439
63.89 16.09 9.97 0.0 0.02 0.0 6.8 0.0 2.42 0.0 77.01 2.424
63.9 16.87 7.99 0.0 0.02 0.0 8.75 0.0 2.43 0.0 77.57 2.403
63.51 15.72 10.7 0.0 0.06 0.0 6.37 0.0 2.45 0.0 76.3 2.428
61.1 15.05 0.09 0.04 0.0 20.27 0.0 0.0 2.95 0.02 59.6 2.25
58.54 15.4 0.09 0.03 0.0 21.29 0.0 0.0 4.2 0.02 58.4 2.24
58.74 11.45 0.02 4.0 0.07 23.79 0.0 0.0 1.92 0.007279 55.5 2.23
59.45 11.68 0.02 4.11 0.07 22.71 0.0 0.0 1.95 0.00728 56.9 2.24
58.19 11.34 0.13 3.65 0.36 23.97 0.0 0.0 1.91 0.02 56.6 2.24
74.73 0.0 15.18 10.09 0.0 0.0 0.0 0.0 0.0 0.0 75.0 2.488
69.23 0.0 16.08 9.79 0.0 4.9 0.0 0.0 0.0 0.0 83.0 2.537
63.8 0.0 14.8 10.6 0.0 10.8 0.0 0.0 0.0 0.0 86.0 2.54
51.6 0.0 15.5 11.0 0.0 21.9 0.0 0.0 0.0 0.0 86.0 2.522
36.9 0.0 14.1 10.6 0.0 38.4 0.0 0.0 0.0 0.0 89.0 2.53
24.9 0.0 15.0 10.8 0.0 49.3 0.0 0.0 0.0 0.0 78.0 2.464
12.7 0.0 14.9 10.4 0.0 62.0 0.0 0.0 0.0 0.0 82.0 2.398
72.3 0.0 19.0 0.0 0.0 8.7 0.0 0.0 0.0 0.0 80.0 2.471
74.08 0.0 10.21 0.2 0.0 10.01 0.0 0.0 0.0 4.7 80.6 2.47
54.7 21.5 23.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.9 2.477
73.2 0.5 13.3 6.6 6.2 0.0 0.0 0.0 0.0 0.2 71.4 2.467
67.9 15.0 0.0 3.5 7.5 3.7 0.0 0.0 0.0 0.0 84.0 2.48
67.7 15.5 0.0 3.0 7.5 3.7 0.0 0.0 0.0 0.0 84.0 2.48
66.23 12.29 0.0 10.49 10.89 0.1 0.0 0.0 0.0 0.0 91.0 2.55
68.0 12.0 0.0 7.0 10.0 1.0 0.0 0.0 0.0 0.0 87.0 2.54
64.0 12.0 8.0 0.0 2.0 0.0 12.0 0.0 0.0 0.0 86.1 2.48
64.0 13.0 4.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 84.6 2.45
64.0 12.0 3.2 0.0 6.0 0.0 12.8 0.0 0.0 0.0 86.1 2.49
64.0 12.0 3.0 0.0 2.0 0.0 17.0 0.0 0.0 0.0 85.4 2.41
68.0 8.0 4.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 86.0 2.46
70.0 6.0 2.0 0.0 4.0 0.0 16.0 0.0 0.0 0.0 86.2 2.44
70.0 6.0 2.0 2.0 2.0 0.0 16.0 0.0 0.0 0.0 86.4 2.46
70.0 6.0 3.0 1.5 1.5 0.0 16.0 0.0 0.0 0.0 85.9 2.45
64.0 8.0 4.0 0.0 11.0 0.0 12.5 0.0 0.0 0.0 88.0 2.47
64.0 11.3 3.2 0.0 11.0 0.0 10.0 0.0 0.0 0.0 88.0 2.46
67.2 12.3 0.0 6.3 8.2 2.8 0.0 0.0 0.3 0.0 83.0 2.56
65.0 12.0 5.0 0.0 0.0 0.0 13.0 0.0 0.0 3.0 83.0 2.47
62.0 13.0 7.0 0.0 3.0 0.0 10.0 0.0 0.0 3.0 83.0 2.47
65.0 10.0 10.0 4.0 3.0 0.0 8.0 0.0 0.0 0.0 81.0 2.47
67.0 10.5 0.0 6.5 3.0 10.5 0.0 0.0 0.0 0.0 72.0 2.4
62.0 14.0 4.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 85.4 2.48
72.0 7.0 2.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 83.6 2.4
70.0 6.0 2.0 0.0 2.0 0.0 18.0 0.0 0.0 0.0 85.3 2.44
69.0 5.5 2.0 0.0 3.5 0.0 16.0 0.0 0.0 2.0 84.1 2.45
55.9 5.39 3.73 0.0 18.65 2.49 9.68 0.0 0.41 1.23 92.2 2.562
70.42 7.49 0.0 7.03 13.54 0.0 0.0 0.0 0.0 0.0 88.0 2.4987
70.06 7.57 0.0 8.82 13.47 0.0 0.0 0.0 0.0 0.0 88.0 2.5003
68.54 8.03 0.0 9.3 13.54 0.0 0.0 0.0 0.0 0.0 87.9 2.55
68.59 8.13 0.0 5.8 14.93 0.0 0.0 0.0 0.0 0.0 89.3 2.6
66.54 7.67 0.0 5.04 18.95 0.0 0.0 0.0 0.0 0.0 91.3 2.58
67.12 8.19 0.0 5.32 17.08 0.0 0.0 0.0 0.0 0.0 90.7 2.6
68.95 8.31 0.0 4.93 14.92 0.88 0.0 0.0 0.0 0.0 89.1 2.56
68.22 8.58 0.0 6.08 13.54 0.89 0.0 0.0 0.0 0.0 89.2 2.6
68.77 7.79 0.0 9.59 12.43 0.0 0.0 0.0 0.0 0.0 86.7 2.57
69.05 8.29 0.0 10.3 9.55 1.07 0.0 0.0 0.0 0.0 85.4 2.62
60.75 12.94 1.09 12.24 12.21 0.0 0.0 0.0 0.0 0.0 93.0 2.6
65.2 13.9 0.0 0.1 14.47 4.29 2.0 0.0 0.0 0.0 90.2 2.45
74.77 8.45 8.5 0.0 0.0 0.0 4.09 0.0 0.0 3.68 74.0 2.41
75.11 8.47 8.56 0.0 0.0 0.0 4.07 0.0 0.0 3.66 73.0 2.39
63.92 10.43 0.7 12.7 12.17 0.0 0.0 0.0 0.0 0.0 84.18 2.573
68.27 15.32 0.0 16.41 0.0 0.0 0.0 0.0 0.0 0.0 79.281 2.575
60.13 2.75 0.65 20.42 16.05 0.0 0.0 0.0 0.0 0.0 87.975 2.537
60.14 3.41 0.65 20.17 15.63 0.0 0.0 0.0 0.0 0.0 84.249 2.546
58.29 4.5 0.65 19.46 17.1 0.0 0.0 0.0 0.0 0.0 88.596 2.583
60.48 4.6 0.94 19.93 14.05 0.0 0.0 0.0 0.0 0.0 87.078 2.556
59.92 15.98 15.77 0.09 8.08 0.0 0.0 0.0 0.0 0.0 76.16 2.49
57.18 18.71 15.68 8.15 0.13 0.0 0.0 0.0 0.0 0.0 78.24 2.528
59.81 16.02 15.7 4.9 3.41 0.0 0.0 0.0 0.0 0.0 76.6 2.507
63.96 14.39 14.21 2.14 5.14 0.0 0.0 0.0 0.0 0.0 75.3 2.472
62.26 9.37 6.73 4.39 8.46 3.9 2.11 0.0 0.0 0.0 82.1 2.49
61.6 9.21 0.65 16.31 11.06 0.0 0.41 0.0 0.0 0.06 86.53 2.601
60.83 9.26 0.66 16.51 10.74 0.0 1.25 0.0 0.0 0.06 85.6 2.584
60.88 9.41 0.66 16.43 10.67 0.0 1.25 0.0 0.0 0.06 86.39 2.585
61.61 9.19 0.65 16.29 10.59 0.0 1.25 0.0 0.0 0.06 85.42 2.555
62.03 9.24 0.65 16.39 10.66 0.0 0.61 0.0 0.0 0.06 83.17 2.542
61.93 9.17 0.06 16.57 10.4 0.0 1.25 0.0 0.0 0.07 86.4 2.582
62.14 8.8 0.06 19.16 9.32 0.0 0.0 0.0 0.0 0.05 87.93 2.63
62.0 9.09 0.06 17.8 10.54 0.0 0.0 0.0 0.0 0.05 88.1 2.62
61.36 9.05 0.07 16.97 10.78 0.0 1.26 0.0 0.0 0.06 88.58 2.62
61.83 9.1 0.08 16.9 10.16 0.0 1.43 0.0 0.0 0.06 89.11 2.61
70.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 87.15 2.548
69.31 0.0 0.0 0.0 0.0 29.7 0.0 0.0 0.0 0.0 80.22 2.547
68.63 0.0 0.0 0.0 0.0 29.41 0.0 0.0 0.0 0.0 77.82 2.572
67.96 0.0 0.0 0.0 0.0 29.13 0.0 0.0 0.0 0.0 71.47 2.594
69.31 0.0 0.0 0.0 0.0 29.7 0.0 0.0 0.0 0.0 65.76 2.582
68.63 0.0 0.0 0.0 0.0 29.41 0.0 0.0 0.0 0.0 83.3 2.6
67.96 0.0 0.0 0.0 0.0 29.13 0.0 0.0 0.0 0.0 81.64 2.63
69.31 0.0 0.0 0.0 0.0 29.7 0.0 0.0 0.0 0.0 88.53 2.676
68.63 0.0 0.0 0.0 0.0 29.41 0.0 0.0 0.0 0.0 88.76 2.8
67.96 0.0 0.0 0.0 0.0 29.13 0.0 0.0 0.0 0.0 90.82 2.947
61.35 9.29 0.49 13.21 15.28 0.0 0.0 0.0 0.0 0.0 87.1 2.615
60.48 9.51 0.98 13.99 15.04 0.0 0.0 0.0 0.0 0.0 87.1 2.624
61.01 9.66 0.05 11.97 16.79 0.0 0.0 0.0 0.0 0.15 88.1 2.618
60.3 9.75 0.03 13.72 15.01 0.87 0.0 0.0 0.0 0.0 86.4 2.617
64.03 13.5 11.4 0.04 0.02 8.9 0.0 0.0 0.0 2.01 62.3 2.356
64.07 13.51 13.41 0.0 0.0 8.91 0.0 0.0 0.0 0.0 62.6 2.354
65.79 11.32 11.52 0.0 0.0 10.02 0.0 0.0 0.0 1.3 54.1 2.347
65.75 10.31 11.51 0.05 0.02 11.01 0.0 0.0 0.0 1.3 72.5 2.431
65.28 11.12 9.71 0.84 0.0 0.18 10.71 0.0 0.03 0.05 83.3 2.4884
65.13 11.12 9.9 0.67 0.0 0.14 10.92 0.0 0.01 0.05 83.5 2.488
65.67 11.11 9.14 1.03 0.0 0.27 10.43 0.0 0.09 0.07 84.6 2.4805
65.26 11.13 9.72 0.84 0.0 0.18 10.7 0.0 0.04 0.05 83.3 2.4884
65.62 11.13 8.73 1.14 0.03 0.45 10.44 0.0 0.13 0.07 83.7 2.4763
70.07 6.0 12.0 0.0 10.3 0.0 0.0 0.0 0.0 1.0 74.0 2.44
65.0 15.0 15.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 74.0 2.44
84.0 3.0 12.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 66.0 2.33
74.0 7.0 14.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 71.0 2.39
68.5 3.5 3.5 3.5 12.0 0.0 0.0 0.0 0.0 7.0 74.9 2.51
65.5 6.0 3.0 5.0 11.0 0.0 0.0 0.0 0.0 7.0 76.9 2.55
65.91 5.47 3.98 5.47 10.45 1.0 0.0 0.0 0.0 4.98 78.9 2.56
63.0 10.0 6.0 2.0 17.0 0.0 1.0 0.0 0.0 0.0 86.4 2.56
64.94 5.99 8.39 1.1 16.98 0.0 0.6 0.0 0.0 0.0 84.9 2.553
64.02 5.91 8.67 2.49 16.74 0.0 0.2 0.0 0.0 0.0 85.8 2.569
65.0 6.0 9.0 0.5 16.5 0.0 1.0 0.0 0.0 0.0 83.9 2.55
65.12 6.01 9.24 0.0 17.03 0.0 0.6 0.0 0.0 0.0 84.1 2.544
63.39 14.04 13.84 0.07 1.03 7.02 0.0 0.0 0.0 0.5 65.895 2.38
64.5 14.01 13.78 0.07 0.53 7.01 0.0 0.0 0.0 0.0 64.239 2.37
64.79 13.97 13.56 0.06 1.45 5.57 0.0 0.0 0.0 0.5 66.309 2.4
66.42 13.96 12.16 0.03 2.03 5.13 0.0 0.0 0.0 0.2 67.344 2.38
65.78 13.87 13.91 0.03 1.08 5.15 0.0 0.0 0.0 0.11 66.792 2.39
66.04 14.0 13.23 0.07 1.55 4.73 0.0 0.0 0.0 0.28 67.689 2.38
65.52 13.15 13.22 0.04 2.73 5.15 0.0 0.0 0.0 0.07 68.448 2.39
65.53 13.22 13.01 0.05 2.89 5.12 0.0 0.0 0.0 0.07 68.379 2.39
65.25 14.06 13.27 0.04 2.6 4.67 0.0 0.0 0.0 0.01 68.103 2.4
72.29 0.59 12.55 8.97 5.18 0.0 0.0 0.0 0.0 0.38 73.3 2.49
83.05 1.33 4.2 0.11 0.08 11.21 0.0 0.0 0.0 0.0 73.1 2.23
73.96 0.0 15.99 10.0 0.0 0.0 0.0 0.0 0.0 0.0 76.8 2.48
73.92 0.0 15.98 10.0 0.0 0.0 0.0 0.0 0.0 0.0 77.4 2.48
73.85 0.0 15.96 9.99 0.0 0.0 0.0 0.0 0.0 0.0 76.6 2.48
42.5 0.0 15.0 0.0 0.0 42.5 0.0 0.0 0.0 0.0 57.1 2.31
71.9 2.0 1.0 0.0 0.0 18.97 1.0 0.0 0.0 4.99 63.3 2.27
73.91 0.0 15.98 0.0 0.0 9.99 0.0 0.0 0.0 0.0 75.3 2.45
73.96 0.0 15.99 10.0 0.0 0.0 0.0 0.0 0.0 0.0 74.8 2.48
77.25 1.19 8.31 4.65 2.86 5.58 0.0 0.0 0.0 0.13 76.0 2.39
70.13 0.71 10.73 12.06 2.98 2.84 0.0 0.0 0.0 0.51 73.2 2.51
68.88 0.42 5.05 8.55 1.98 6.8 2.47 0.0 0.0 5.81 73.2 2.48
65.84 0.83 11.53 8.04 7.0 4.66 0.0 0.0 0.0 1.97 73.2 2.34
73.05 0.48 7.95 6.94 3.02 6.47 0.0 0.0 0.0 2.01 73.2 2.46
75.18 0.42 6.0 6.64 3.63 6.05 0.0 0.0 0.0 2.01 73.2 2.43
77.01 0.36 4.99 4.98 4.21 6.79 0.0 0.0 0.0 1.41 73.2 2.39
64.07 8.78 14.03 0.91 8.72 0.0 0.0 0.0 0.0 1.02 75.3 2.53
64.99 7.8 15.07 0.45 8.76 0.0 0.0 0.0 0.0 0.0 74.2 2.54
65.11 7.6 15.15 0.0 9.22 0.0 0.0 0.0 0.0 0.0 73.8 2.53
59.77 12.73 1.06 11.07 15.27 0.0 0.0 0.0 0.0 0.0 93.8 2.59
70.5 10.79 12.3 0.5 3.8 0.0 0.0 0.0 0.0 2.1 75.0 2.425
70.5 10.16 12.3 0.5 3.8 0.63 0.0 0.0 0.0 2.1 75.0 2.425
73.8 8.5 11.0 0.5 3.8 0.0 0.0 0.0 0.0 2.1 74.0 2.41
76.2 8.5 10.6 0.5 2.8 0.0 0.0 0.0 0.0 1.1 74.0 2.393
72.2 8.5 14.6 0.5 2.8 0.0 0.0 0.0 0.0 1.1 73.0 2.419
72.0 11.0 12.3 0.5 2.8 0.0 0.0 0.0 0.0 1.1 75.0 2.412
70.5 10.0 12.3 1.0 3.3 0.5 0.0 0.0 0.0 2.1 75.0 2.427
70.5 8.4 11.8 0.5 3.8 0.5 0.0 0.0 0.0 4.3 73.0 2.41
69.88 10.41 12.49 0.5 3.77 0.0 0.0 0.0 0.0 2.08 75.0 2.425
69.66 10.37 12.45 0.49 3.75 0.0 0.0 0.0 0.0 2.07 75.0 2.425
66.34 6.31 0.02 2.04 14.07 6.73 2.5 0.0 0.0 0.02 74.25 2.375
64.42 9.57 0.02 1.94 13.23 6.32 2.34 0.0 0.0 0.03 80.34 2.398
71.37 4.46 10.63 0.06 0.19 12.12 0.64 0.0 0.0 0.53 74.0 2.38
67.38 4.46 10.62 0.06 0.19 16.12 0.64 0.0 0.0 0.53 71.0 2.35
71.25 4.58 12.03 0.08 0.35 11.3 0.0 0.0 0.0 0.41 74.0 2.39
