 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
1891 52.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.33 0.0
1894 45.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0
1895 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0
1896 55.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0
1905 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0
1906 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0
1907 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0
1925 65.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.0 0.0
1928 68.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0
1929 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0
1930 68.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0
1931 58.3 0.0 29.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1933 69.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1939 55.0 0.0 35.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1940 55.0 0.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1942 55.0 0.0 26.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1947 1.72 0.0 30.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1948 1.48 0.0 26.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1949 1.51 0.0 25.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1950 67.0 17.5 0.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0
1951 30.0 7.0 0.0 0.0 5.75 0.0 0.0 0.0 0.0 11.5 0.0
1953 71.0 11.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
2465 83.4 3.81 8.71 0.0 0.91 0.88 1.6 0.0 0.0 0.0 0.0
2495 2.58 0.0 0.0 0.0 47.16 0.0 0.0 0.0 0.0 0.0 0.0
2496 70.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2497 72.8 13.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2498 70.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2499 65.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2500 70.0 22.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2502 75.38 12.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2587 50.0 37.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2588 70.0 16.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2698 19.58 19.73 0.0 60.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2699 35.14 19.65 0.0 45.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2700 48.63 19.22 0.0 32.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2701 65.21 19.67 0.0 15.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2706 55.0 0.0 22.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2707 50.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2710 42.0 0.0 22.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2711 43.2 0.0 25.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3053 57.1 13.94 17.42 0.96 0.0 4.65 0.0 2.47 0.0 0.0 0.0
3054 55.7 13.5 16.94 0.87 0.0 4.68 0.0 2.25 0.0 0.0 5.97
3055 52.02 17.54 17.33 0.0 6.05 0.0 0.0 2.27 0.0 0.0 0.0
3064 66.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.77 0.0
3065 68.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.32 0.0
3066 70.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.62 0.0
3067 66.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.77 0.0
3068 68.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.32 0.0
3069 70.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.62 0.0
3070 72.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.67 0.0
3071 61.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.9 0.0
3079 61.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.9 0.0
3110 65.0 18.0 12.5 4.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3167 70.5 18.5 0.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0
3173 70.5 12.0 0.0 0.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0
3179 74.7 15.8 0.0 0.0 9.5 0.0 0.0 0.0 0.0 0.0 0.0
3182 58.27 0.0 9.37 6.4 24.97 0.79 0.0 0.0 0.0 0.0 0.0
3183 66.97 19.97 0.61 12.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3184 52.59 20.68 0.49 26.13 0.11 0.0 0.0 0.0 0.0 0.0 0.0
3204 75.0 22.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3205 75.0 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3207 75.0 7.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3211 70.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3213 40.0 0.0 10.0 0.0 20.0 0.0 0.0 0.0 0.0 20.0 10.0
3214 45.0 0.0 10.0 0.0 17.5 0.0 0.0 0.0 0.0 17.5 10.0
3215 50.0 0.0 10.0 0.0 15.0 0.0 0.0 0.0 0.0 15.0 10.0
3216 55.0 0.0 10.0 0.0 12.5 0.0 0.0 0.0 0.0 12.5 10.0
3217 60.0 0.0 10.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 10.0
3218 65.0 0.0 10.0 0.0 7.5 0.0 0.0 0.0 0.0 7.5 10.0
3219 60.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 10.0
3220 60.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 5.0
3221 45.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 15.0
3222 50.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 10.0
3223 55.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 5.0
3225 45.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
3226 50.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
3227 55.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
3229 45.0 0.0 10.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 15.0
3230 50.0 0.0 10.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 10.0
3231 55.0 0.0 10.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 5.0
3233 45.0 0.0 10.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 15.0
3234 50.0 0.0 10.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 10.0
3235 55.0 0.0 10.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 5.0
3280 75.0 9.0 0.0 15.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3281 75.0 7.0 0.0 15.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0
3282 75.0 6.0 0.0 15.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
3283 75.0 5.0 0.0 15.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
3284 75.0 4.0 0.0 15.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
3285 75.0 3.0 0.0 15.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0
3286 75.0 1.0 0.0 15.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0
3287 75.0 0.0 0.0 15.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
3289 99.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3290 98.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3291 98.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3292 99.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3329 70.64 5.39 0.0 0.0 0.0 0.0 4.92 0.0 18.76 0.0 0.0
3330 73.94 9.15 0.63 9.35 0.0 0.0 5.75 0.0 0.0 1.17 0.0
3421 33.39 0.0 0.0 0.0 0.0 0.0 0.0 66.61 0.0 0.0 0.0
3470 78.62 0.0 0.0 21.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3471 83.56 0.0 0.0 16.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3472 85.31 0.0 0.0 14.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3473 89.18 0.0 0.0 10.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3475 97.42 0.0 0.0 2.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3486 82.7 17.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3497 53.1 0.0 14.67 0.0 0.0 22.27 0.0 0.0 0.0 0.0 0.0
3498 51.0 0.0 14.55 0.0 0.0 22.08 0.0 0.0 0.0 0.0 0.0
3502 61.95 34.7 0.0 0.0 0.0 0.0 3.35 0.0 0.0 0.0 0.0
3503 61.69 36.68 0.0 0.0 0.0 0.0 1.63 0.0 0.0 0.0 0.0
3504 64.38 25.87 0.0 0.0 0.0 0.0 9.75 0.0 0.0 0.0 0.0
3505 64.2 30.11 0.0 0.0 0.0 0.0 5.69 0.0 0.0 0.0 0.0
3506 63.88 35.31 0.0 0.0 0.0 0.0 0.81 0.0 0.0 0.0 0.0
3507 65.92 27.4 0.0 0.0 0.0 0.0 6.68 0.0 0.0 0.0 0.0
3508 65.01 32.54 0.0 0.0 0.0 0.0 2.44 0.0 0.0 0.0 0.0
3509 65.94 33.06 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3510 67.52 28.39 0.0 0.0 0.0 0.0 4.08 0.0 0.0 0.0 0.0
3511 67.44 30.53 0.0 0.0 0.0 0.0 2.03 0.0 0.0 0.0 0.0
3512 69.92 27.48 0.0 0.0 0.0 0.0 2.59 0.0 0.0 0.0 0.0
3513 69.42 29.4 0.0 0.0 0.0 0.0 1.18 0.0 0.0 0.0 0.0
3514 72.16 27.01 0.0 0.0 0.0 0.0 0.83 0.0 0.0 0.0 0.0
3515 78.18 20.7 0.0 0.0 0.0 0.0 1.11 0.0 0.0 0.0 0.0
3516 83.67 10.19 0.0 0.0 0.0 0.0 6.13 0.0 0.0 0.0 0.0
3517 82.28 14.84 0.0 0.0 0.0 0.0 2.88 0.0 0.0 0.0 0.0
3518 85.14 11.87 0.0 0.0 0.0 0.0 2.98 0.0 0.0 0.0 0.0
3519 86.9 8.63 0.0 0.0 0.0 0.0 4.47 0.0 0.0 0.0 0.0
3520 65.26 18.09 0.0 0.0 0.0 0.0 16.65 0.0 0.0 0.0 0.0
3521 65.48 21.23 0.0 0.0 0.0 0.0 13.29 0.0 0.0 0.0 0.0
3522 66.89 16.14 0.0 0.0 0.0 0.0 16.96 0.0 0.0 0.0 0.0
3523 68.43 11.14 0.0 0.0 0.0 0.0 20.43 0.0 0.0 0.0 0.0
3524 68.23 12.93 0.0 0.0 0.0 0.0 18.84 0.0 0.0 0.0 0.0
3525 66.36 23.56 0.0 0.0 0.0 0.0 10.08 0.0 0.0 0.0 0.0
3526 70.37 8.29 0.0 0.0 0.0 0.0 21.34 0.0 0.0 0.0 0.0
3527 68.5 16.73 0.0 0.0 0.0 0.0 14.76 0.0 0.0 0.0 0.0
3528 69.95 13.51 0.0 0.0 0.0 0.0 16.54 0.0 0.0 0.0 0.0
3529 69.7 17.95 0.0 0.0 0.0 0.0 12.35 0.0 0.0 0.0 0.0
3530 70.39 16.14 0.0 0.0 0.0 0.0 13.47 0.0 0.0 0.0 0.0
3531 68.2 25.19 0.0 0.0 0.0 0.0 6.61 0.0 0.0 0.0 0.0
3532 72.3 9.18 0.0 0.0 0.0 0.0 18.52 0.0 0.0 0.0 0.0
3533 69.45 20.7 0.0 0.0 0.0 0.0 9.84 0.0 0.0 0.0 0.0
3534 72.36 10.74 0.0 0.0 0.0 0.0 16.9 0.0 0.0 0.0 0.0
3535 72.14 13.67 0.0 0.0 0.0 0.0 14.19 0.0 0.0 0.0 0.0
3536 70.29 22.18 0.0 0.0 0.0 0.0 7.52 0.0 0.0 0.0 0.0
3537 73.12 12.71 0.0 0.0 0.0 0.0 14.17 0.0 0.0 0.0 0.0
3538 74.07 10.58 0.0 0.0 0.0 0.0 15.35 0.0 0.0 0.0 0.0
3539 72.81 15.66 0.0 0.0 0.0 0.0 11.53 0.0 0.0 0.0 0.0
3540 75.06 7.4 0.0 0.0 0.0 0.0 17.53 0.0 0.0 0.0 0.0
3541 71.93 24.52 0.0 0.0 0.0 0.0 3.55 0.0 0.0 0.0 0.0
3542 76.2 8.53 0.0 0.0 0.0 0.0 15.27 0.0 0.0 0.0 0.0
3543 74.81 15.59 0.0 0.0 0.0 0.0 9.6 0.0 0.0 0.0 0.0
3544 75.4 13.36 0.0 0.0 0.0 0.0 11.24 0.0 0.0 0.0 0.0
3545 73.67 20.21 0.0 0.0 0.0 0.0 6.11 0.0 0.0 0.0 0.0
3546 76.39 10.49 0.0 0.0 0.0 0.0 13.12 0.0 0.0 0.0 0.0
3547 73.53 24.84 0.0 0.0 0.0 0.0 1.62 0.0 0.0 0.0 0.0
3548 77.91 7.4 0.0 0.0 0.0 0.0 14.69 0.0 0.0 0.0 0.0
3549 77.74 10.82 0.0 0.0 0.0 0.0 11.43 0.0 0.0 0.0 0.0
3550 76.56 15.54 0.0 0.0 0.0 0.0 7.9 0.0 0.0 0.0 0.0
3551 77.52 13.01 0.0 0.0 0.0 0.0 9.46 0.0 0.0 0.0 0.0
3552 79.25 7.83 0.0 0.0 0.0 0.0 12.92 0.0 0.0 0.0 0.0
3553 75.17 22.33 0.0 0.0 0.0 0.0 2.5 0.0 0.0 0.0 0.0
3554 76.93 16.78 0.0 0.0 0.0 0.0 6.29 0.0 0.0 0.0 0.0
3555 75.66 23.53 0.0 0.0 0.0 0.0 0.8 0.0 0.0 0.0 0.0
3556 78.94 12.81 0.0 0.0 0.0 0.0 8.25 0.0 0.0 0.0 0.0
3557 78.53 14.94 0.0 0.0 0.0 0.0 6.52 0.0 0.0 0.0 0.0
3558 80.59 8.02 0.0 0.0 0.0 0.0 11.39 0.0 0.0 0.0 0.0
3559 80.16 10.46 0.0 0.0 0.0 0.0 9.38 0.0 0.0 0.0 0.0
3560 78.68 16.78 0.0 0.0 0.0 0.0 4.54 0.0 0.0 0.0 0.0
3561 82.71 9.41 0.0 0.0 0.0 0.0 7.88 0.0 0.0 0.0 0.0
3562 70.14 5.57 0.0 0.0 0.0 0.0 24.29 0.0 0.0 0.0 0.0
3563 73.13 2.31 0.0 0.0 0.0 0.0 24.56 0.0 0.0 0.0 0.0
3564 74.7 3.59 0.0 0.0 0.0 0.0 21.7 0.0 0.0 0.0 0.0
3565 76.26 4.73 0.0 0.0 0.0 0.0 19.01 0.0 0.0 0.0 0.0
3566 77.37 1.67 0.0 0.0 0.0 0.0 20.96 0.0 0.0 0.0 0.0
3567 77.62 5.58 0.0 0.0 0.0 0.0 16.79 0.0 0.0 0.0 0.0
3568 78.59 2.73 0.0 0.0 0.0 0.0 18.67 0.0 0.0 0.0 0.0
3569 79.28 1.03 0.0 0.0 0.0 0.0 19.69 0.0 0.0 0.0 0.0
3570 78.27 5.67 0.0 0.0 0.0 0.0 16.06 0.0 0.0 0.0 0.0
3571 80.66 2.33 0.0 0.0 0.0 0.0 17.01 0.0 0.0 0.0 0.0
3573 81.83 3.54 0.0 0.0 0.0 0.0 14.63 0.0 0.0 0.0 0.0
3574 81.43 5.34 0.0 0.0 0.0 0.0 13.23 0.0 0.0 0.0 0.0
3575 82.96 1.09 0.0 0.0 0.0 0.0 15.95 0.0 0.0 0.0 0.0
3576 84.35 4.69 0.0 0.0 0.0 0.0 10.96 0.0 0.0 0.0 0.0
3577 85.43 5.35 0.0 0.0 0.0 0.0 9.21 0.0 0.0 0.0 0.0
3578 87.9 2.21 0.0 0.0 0.0 0.0 9.89 0.0 0.0 0.0 0.0
3579 88.04 5.31 0.0 0.0 0.0 0.0 6.65 0.0 0.0 0.0 0.0
3598 85.0 11.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
3599 85.0 7.5 0.0 0.0 0.0 0.0 7.5 0.0 0.0 0.0 0.0
3601 75.0 19.0 0.0 0.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0
3603 75.0 6.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0
3607 80.49 19.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3608 79.23 19.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3609 78.96 19.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3610 77.55 18.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3631 83.0 0.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0
3650 79.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3697 80.79 19.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3698 80.28 18.54 0.0 0.0 0.0 0.0 1.17 0.0 0.0 0.0 0.0
3699 80.2 17.85 0.0 0.0 0.0 0.0 1.95 0.0 0.0 0.0 0.0
3700 80.04 16.03 0.0 0.0 0.0 0.0 3.93 0.0 0.0 0.0 0.0
3701 79.86 13.35 0.0 0.0 0.0 0.0 6.79 0.0 0.0 0.0 0.0
3702 79.92 10.28 0.0 0.0 0.0 0.0 9.8 0.0 0.0 0.0 0.0
3703 80.05 3.91 0.0 0.0 0.0 0.0 16.04 0.0 0.0 0.0 0.0
3704 79.49 2.55 0.0 0.0 0.0 0.0 17.95 0.0 0.0 0.0 0.0
3705 79.86 1.39 0.0 0.0 0.0 0.0 18.75 0.0 0.0 0.0 0.0
3706 80.17 0.0 0.0 0.0 0.0 0.0 19.83 0.0 0.0 0.0 0.0
3708 75.0 0.13 0.0 0.0 0.0 0.0 0.0 24.88 0.0 0.0 0.0
3728 75.0 0.0 0.0 0.0 0.0 0.0 24.88 0.13 0.0 0.0 0.0
3731 75.0 24.88 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0
3755 73.7 21.0 0.0 0.0 0.0 0.0 0.0 5.3 0.0 0.0 0.0
3756 73.7 21.0 0.0 0.0 0.0 0.0 5.3 0.0 0.0 0.0 0.0
3757 83.73 16.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3758 83.57 12.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3759 82.6 10.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3760 82.96 9.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3761 83.21 7.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3762 82.38 5.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3763 82.64 4.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3764 82.69 3.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3765 83.92 1.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3766 83.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3829 66.6 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3830 70.8 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3842 75.0 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3844 80.03 19.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3845 79.55 19.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3846 78.86 19.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3847 78.5 19.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3848 77.94 18.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3849 77.34 18.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3850 76.93 18.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3851 76.03 18.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3852 75.32 18.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3853 74.56 18.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3854 73.75 17.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3855 79.98 19.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3856 79.44 19.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3857 78.87 19.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3858 78.28 18.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3859 77.65 18.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3860 76.99 18.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3861 76.28 18.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3862 75.54 18.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3863 74.76 18.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3864 66.66 16.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3865 79.47 19.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3866 78.69 19.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3867 76.25 18.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3868 75.65 18.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3869 74.08 17.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3870 73.58 17.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3871 70.91 17.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3902 70.0 0.0 9.5 0.0 0.0 0.0 0.0 20.5 0.0 0.0 0.0
3903 70.0 20.5 9.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3904 70.0 0.0 9.5 0.0 0.0 0.0 20.5 0.0 0.0 0.0 0.0
3907 73.53 10.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3925 56.0 20.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3926 52.0 20.0 0.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3958 82.45 17.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3959 76.78 17.47 0.54 5.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3960 73.17 16.75 0.24 9.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3961 69.73 17.81 0.0 12.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3962 64.02 18.37 0.1 17.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3963 53.11 18.52 0.25 28.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3964 41.48 18.13 0.22 40.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3965 79.9 17.96 2.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3966 77.91 18.17 3.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3967 75.23 18.93 5.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3968 75.08 17.09 7.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3969 73.4 17.14 9.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3970 70.84 17.94 11.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3971 68.76 19.58 11.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3972 80.53 17.42 0.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3973 76.97 18.76 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3974 74.47 19.44 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3975 70.92 20.02 0.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3976 68.14 20.68 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3977 64.13 21.96 0.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3978 86.62 6.7 6.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3979 83.3 8.37 8.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3980 79.96 10.04 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3981 77.77 11.13 11.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3983 86.64 0.0 6.67 0.0 0.0 0.0 6.69 0.0 0.0 0.0 0.0
3984 83.32 0.0 8.34 0.0 0.0 0.0 8.34 0.0 0.0 0.0 0.0
3985 80.0 0.0 10.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
3986 77.78 0.0 11.11 0.0 0.0 0.0 11.11 0.0 0.0 0.0 0.0
3987 75.0 0.0 12.5 0.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0
4014 64.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0
4017 66.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 0.0
4020 64.0 0.0 0.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0
4061 68.74 11.82 19.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4063 77.8 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
4065 74.27 19.13 0.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4066 77.85 18.86 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4067 64.03 23.21 0.8 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0
4068 67.31 23.23 0.78 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0
4069 70.6 22.33 0.75 0.0 0.26 0.0 0.0 0.0 0.0 0.0 0.0
4070 73.83 22.63 0.47 0.0 0.24 0.0 0.0 0.0 0.0 0.0 0.0
4071 76.56 17.39 0.43 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0
