SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
68.04 0.0 10.29 8.71 10.22 0.0 0.0 1.62 0.0 0.0 0.0 0.0 0.4 72.0 2.4
69.92 0.0 8.62 7.14 9.81 0.0 0.0 0.83 0.0 0.87 0.0 0.0 0.0 70.0 2.5
67.01 0.0 9.56 9.5 10.77 0.0 0.0 0.0 0.0 0.22 0.0 0.0 0.0 73.0 2.5
65.8 0.0 14.97 8.71 9.58 0.0 0.0 0.81 0.0 0.0 0.0 0.0 0.0 66.0 2.3
66.5 0.0 7.21 7.68 9.15 0.0 0.0 0.0 0.0 6.55 0.0 0.0 0.0 75.0 2.7
64.79 0.0 8.57 10.01 10.67 0.0 0.0 0.0 0.0 5.04 0.0 0.0 0.0 77.0 2.6
68.9 0.0 8.65 7.16 9.85 0.07 0.0 0.83 0.0 0.87 0.08 0.0 0.82 69.0 2.6
52.61 14.92 0.0 7.71 13.7 4.87 0.0 5.94 0.0 0.0 0.0 0.0 0.0 79.5 2.56
51.34 13.24 0.0 10.54 15.52 1.46 0.0 7.65 0.0 0.0 0.0 0.0 0.0 84.0 2.6
53.17 12.43 0.0 9.8 15.84 3.56 0.0 4.99 0.0 0.0 0.0 0.0 0.0 80.2 2.54
53.72 14.83 0.0 8.86 15.73 2.99 0.0 3.66 0.0 0.0 0.0 0.0 0.0 80.1 2.57
64.0 5.0 0.0 0.0 7.5 4.6 8.4 8.0 0.0 0.0 0.0 0.0 0.0 83.8 2.52
66.0 6.9 0.0 0.0 5.5 4.6 5.5 8.0 0.0 0.0 1.0 0.0 0.0 81.7 2.52
66.0 4.0 0.0 0.0 5.5 6.5 6.5 8.0 0.0 0.0 1.0 0.0 0.0 82.2 2.51
66.0 8.0 0.0 0.0 5.5 3.9 5.1 8.0 0.0 0.0 1.0 0.0 0.0 81.9 2.52
68.0 3.5 0.0 0.0 5.5 4.1 7.4 8.0 0.0 0.0 1.0 0.0 0.0 84.3 2.5
70.34 0.02 9.49 8.24 10.37 0.003505 0.001105 0.0 0.0 0.43 0.0 0.0 0.0 71.0 2.4
70.43 0.05 9.51 8.26 10.38 0.00702 0.0002213 0.0 0.0 0.43 0.0 0.0 0.0 71.0 2.4
70.46 0.06 9.5 8.26 10.39 0.007022 0.00155 0.0 0.0 0.43 0.0 0.0 0.0 71.0 2.4
70.1 0.006372 9.45 8.22 10.33 0.0006987 0.001322 0.0 0.0 0.43 0.0 0.0 0.0 71.0 2.4
65.0 5.0 0.0 0.0 6.5 4.6 8.4 8.0 0.0 0.0 0.0 0.0 0.0 83.0 2.51
64.5 6.0 0.0 0.0 8.0 3.0 10.5 5.0 0.0 0.0 1.0 0.0 0.0 85.0 2.5
66.0 11.0 0.0 0.0 8.5 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.51
64.5 6.0 0.0 0.0 10.0 3.0 10.5 5.0 0.0 0.0 1.0 0.0 0.0 83.0 2.45
64.5 5.5 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.47
66.0 4.0 0.0 2.0 5.5 4.6 8.4 8.0 0.0 0.0 0.0 0.0 0.0 82.0 2.49
62.1 6.8 0.0 0.0 13.0 3.0 10.7 3.0 0.0 0.0 0.8 0.0 0.0 83.0 2.47
65.67 10.9 0.0 0.0 8.5 0.0 12.4 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.5
65.67 10.9 0.0 0.0 8.5 0.0 12.39 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.5
65.62 10.9 0.0 0.0 8.5 0.0 12.4 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.5
65.57 10.89 0.0 0.0 8.49 0.0 12.39 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.51
65.54 10.89 0.0 0.0 8.49 0.0 12.39 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.51
65.7 10.9 0.0 0.0 8.5 0.0 12.4 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.51
57.97 3.2 0.0 0.0 11.69 9.99 9.09 7.99 0.0 0.0 0.0 0.0 0.0 79.0 2.47
65.69 10.95 0.0 0.0 8.47 0.0 12.39 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.5
71.34 0.0 0.0 0.0 8.13 5.22 5.96 8.38 0.0 0.0 0.0 0.0 0.0 80.0 2.39
71.58 0.99 0.0 0.0 6.04 5.23 5.15 9.16 0.0 0.0 0.0 0.0 0.0 81.0 2.43
70.93 0.3 0.0 0.0 7.86 5.19 5.33 9.1 0.0 0.0 0.0 0.0 0.0 80.0 2.39
71.12 1.72 0.0 0.0 15.79 5.67 4.47 0.0 0.0 0.0 0.0 0.0 0.0 77.0 2.37
64.47 0.0 0.0 0.0 10.22 2.37 12.61 7.89 0.0 0.0 0.0 0.0 0.0 86.0 2.41
70.37 3.13 0.0 0.0 15.64 5.62 1.12 1.83 0.0 0.0 0.0 0.0 0.0 75.0 2.37
57.82 4.28 0.0 2.36 11.05 0.0 0.0 9.87 0.0 0.0 4.15 0.0 9.77 92.0 2.75
68.08 0.0 10.26 8.69 10.19 0.0 0.0 1.62 0.0 0.0 0.0 0.0 0.4 72.0 2.4
68.87 0.0 8.92 7.39 10.15 0.0 0.0 0.86 0.0 0.9 0.0 0.0 0.0 70.0 2.5
66.75 0.0 9.6 9.18 10.49 0.0 0.0 0.83 0.0 0.44 0.0 0.0 0.0 70.0 2.6
65.68 0.0 15.12 9.39 9.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.0 2.3
66.23 0.0 7.27 7.74 9.22 0.0 0.0 0.0 0.0 6.61 0.0 0.0 0.0 75.0 2.7
64.81 0.0 8.57 10.01 10.67 0.0 0.0 0.0 0.0 5.03 0.0 0.0 0.0 77.0 2.6
74.24 6.68 10.98 1.14 4.38 1.01 0.0 0.0 0.0 0.0 0.0 0.0 1.57 70.0 2.4
71.13 11.66 9.93 3.36 3.08 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 75.0 2.4
60.48 0.0 0.0 25.69 7.37 0.0 0.0 3.11 0.0 0.41 1.57 0.0 0.77 80.0 2.6
61.9 6.8 0.0 0.0 13.0 3.0 10.7 3.0 0.0 0.0 1.0 0.0 0.0 83.2 2.47
64.5 5.5 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 82.7 2.47
72.0 12.6 0.0 8.6 1.1 0.2 0.0 5.5 0.0 0.0 0.0 0.0 0.0 83.1 2.5
66.3 10.9 0.0 0.0 8.5 0.0 11.6 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.5
62.0 5.0 0.0 0.0 13.0 5.0 10.0 3.0 0.0 0.0 0.0 0.0 0.0 84.3 2.49
62.0 10.0 0.0 0.0 13.0 5.0 5.0 3.0 0.0 0.0 0.0 0.0 0.0 81.4 2.51
62.0 5.0 0.0 0.0 13.0 10.0 5.0 3.0 0.0 0.0 0.0 0.0 0.0 79.0 2.5
62.0 6.7 0.0 0.0 13.0 6.6 6.7 3.0 0.0 0.0 0.0 0.0 0.0 81.6 2.5
62.0 7.5 0.0 0.0 13.0 5.0 7.5 3.0 0.0 0.0 0.0 0.0 0.0 83.0 2.5
62.0 6.0 0.0 0.0 13.0 5.0 9.0 3.0 0.0 0.0 0.0 0.0 0.0 83.8 2.5
67.13 6.16 9.7 0.0 6.81 0.72 9.38 0.0 0.0 0.0 0.0 0.0 0.0 66.4 2.323
67.29 7.64 7.99 0.35 6.57 1.15 7.57 1.14 0.0 0.0 0.0 0.0 0.0 71.8 2.38
67.46 9.14 6.27 0.72 6.33 1.58 5.7 2.3 0.0 0.0 0.0 0.0 0.0 74.7 2.426
67.63 10.66 4.5 1.08 6.07 2.02 3.85 3.48 0.0 0.0 0.0 0.0 0.0 76.1 2.467
67.8 12.2 2.72 1.47 5.82 2.48 1.92 4.67 0.0 0.0 0.0 0.0 0.0 75.2 2.5
67.99 13.77 0.92 1.84 5.55 2.93 0.0 5.87 0.0 0.0 0.0 0.0 0.0 74.8 2.525
68.12 4.19 0.0 15.06 2.55 3.45 0.0 0.0 0.0 1.27 3.25 0.0 0.0 82.7 2.79
67.96 5.23 0.0 15.03 2.54 3.44 0.0 0.0 0.0 1.27 2.43 0.0 0.0 82.3 2.78
68.3 5.26 0.0 13.94 3.2 3.46 0.0 0.0 0.0 1.27 2.45 0.0 0.0 82.3 2.78
70.11 4.18 0.0 15.03 3.18 4.13 0.0 0.0 0.0 1.27 0.0 0.0 0.0 81.5 2.76
70.64 4.21 0.0 13.97 3.2 4.16 0.0 0.0 0.0 1.7 0.0 0.0 0.0 79.9 2.77
65.46 0.0 7.23 6.41 9.17 0.0 0.0 1.78 0.0 7.03 0.0 0.0 0.0 75.0 2.7
68.24 0.0 8.03 4.98 10.97 0.0 0.0 1.73 0.0 4.56 0.0 0.0 0.0 70.0 2.6
68.64 0.0 9.34 9.28 10.21 0.0 0.0 1.61 0.0 0.0 0.0 0.0 0.0 70.0 2.4
63.19 0.25 0.0 9.61 11.46 0.0 0.0 14.76 0.0 0.0 0.58 0.0 0.0 86.94 2.564
65.69 0.25 0.0 7.67 11.3 0.0 0.0 14.75 0.0 0.0 0.19 0.0 0.0 84.87 2.48
66.47 0.0 0.0 15.34 9.04 0.0 0.0 9.15 0.0 0.0 0.0 0.0 0.0 82.8 2.48
68.59 0.0 9.94 9.14 10.55 0.0 0.0 1.21 0.0 0.0 0.0 0.0 0.0 73.14 2.3834
66.15 14.0 0.6 0.58 10.29 2.45 0.0 5.71 0.0 0.0 0.0 0.0 0.0 73.3 2.45
59.66 12.2 28.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.8 2.37
67.73 14.23 18.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 82.0 2.45
55.3 29.99 14.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 69.4 2.54
75.0 12.5 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 110.4 2.78
55.22 4.29 2.87 1.18 10.43 0.0 0.0 10.31 0.0 0.0 4.58 0.0 10.42 90.0 2.77
52.85 5.94 2.88 1.19 10.17 0.0 0.0 10.38 0.0 0.44 4.19 0.0 11.26 90.0 2.82
55.19 4.29 2.86 1.18 10.43 0.0 0.0 10.31 0.0 0.0 4.57 0.0 10.41 91.0 2.78
56.41 2.2 2.93 1.21 10.66 0.0 0.0 10.54 0.0 0.0 4.68 0.0 10.65 91.0 2.77
56.2 6.36 4.72 2.35 7.73 0.0 0.0 8.15 0.0 0.0 4.11 0.0 9.69 85.0 2.69
92.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.81 2.33
80.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.48 2.38
70.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.53 2.47
60.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.28 2.52
79.35 14.57 4.88 0.0 0.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.5 2.443
78.92 14.52 4.95 0.0 0.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.9 2.444
77.4 14.6 4.9 0.0 2.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.4 2.448
74.7 14.6 5.0 0.0 4.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.7 2.449
71.8 14.7 4.9 0.0 7.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.8 2.449
68.9 14.8 5.0 0.0 10.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.8 2.433
67.1 14.3 5.0 0.0 12.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.6 2.419
64.1 14.3 5.0 0.0 15.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 66.9 2.413
62.31 13.75 5.07 0.0 17.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 69.4 2.425
61.13 13.63 4.98 0.0 19.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.8 2.44
80.08 14.77 4.84 0.0 0.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.4 2.421
79.28 14.58 4.84 0.0 1.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.7 2.414
78.82 14.4 4.7 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.6 2.409
78.13 13.6 4.2 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.1 2.406
76.93 13.01 4.3 0.0 5.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.2 2.402
75.85 12.29 4.3 0.0 7.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.1 2.392
72.03 13.1 4.4 0.0 10.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.7 2.398
69.15 13.49 4.6 0.0 12.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.1 2.384
62.97 14.73 4.99 0.0 17.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.5 2.4
60.52 14.73 5.0 0.0 19.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.4 2.409
83.13 3.54 11.32 0.02 1.55 0.42 0.0 0.02 0.0 0.0 0.0 0.0 0.0 62.2 2.23
65.0 5.5 0.0 0.0 11.5 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.47
65.5 5.5 0.0 0.0 11.5 3.4 12.3 0.0 0.0 0.0 0.0 0.0 0.0 82.6 2.47
65.5 5.5 0.0 0.0 12.0 3.4 11.8 0.0 0.0 0.0 0.0 0.0 0.0 82.8 2.47
66.0 4.0 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.46
65.5 5.5 0.0 0.0 11.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 82.8 2.47
66.0 5.5 0.0 0.0 10.5 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 82.5 2.46
65.5 5.5 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 81.7 2.44
66.0 5.5 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 81.2 2.43
66.0 5.5 0.0 0.0 12.0 3.4 11.3 0.0 0.0 0.0 0.0 0.0 0.0 82.4 2.46
65.5 4.5 0.0 0.0 12.0 3.4 12.8 0.0 0.0 0.0 0.0 0.0 0.0 83.1 2.46
60.96 0.3 0.0 14.78 9.72 0.13 1.53 12.24 0.0 0.0 0.23 0.0 0.0 87.5 2.61
61.23 0.03 0.0 13.7 9.73 0.0 0.0 14.99 0.0 0.0 0.3 0.0 0.0 87.7 2.621
61.28 0.0 0.0 13.35 10.29 0.0 0.0 14.31 0.0 0.0 0.77 0.0 0.0 87.5 2.619
61.35 0.0 0.0 13.37 10.3 0.65 0.0 14.33 0.0 0.0 0.0 0.0 0.0 86.3 2.603
61.21 0.49 0.0 13.34 10.28 0.0 0.0 14.3 0.0 0.0 0.38 0.0 0.0 87.4 2.615
61.32 0.0 0.0 13.36 10.3 0.32 0.0 14.32 0.0 0.0 0.38 0.0 0.0 87.0 2.612
61.4 0.0 0.0 13.38 10.31 0.0 0.0 14.34 0.0 0.0 0.38 0.0 0.0 87.5 2.62
61.42 0.0 0.0 13.39 10.32 0.33 0.0 14.35 0.0 0.0 0.0 0.0 0.0 86.9 2.611
61.48 0.24 0.0 13.23 9.3 0.16 0.0 15.31 0.0 0.0 0.19 0.0 0.0 87.0 2.615
61.42 0.0 0.0 13.22 9.3 0.0 0.0 15.3 0.0 0.0 0.76 0.0 0.0 87.1 2.619
67.67 0.0 8.71 5.21 11.41 0.0 0.0 1.4 0.0 4.3 0.0 0.0 0.0 70.0 2.55
67.53 0.0 10.19 5.39 10.19 0.0 0.0 2.0 0.0 2.7 0.0 0.0 0.0 68.0 2.49
67.33 0.0 9.99 8.79 11.09 0.0 0.0 2.2 0.0 0.0 0.0 0.0 0.0 73.0 2.38
67.2 0.0 10.6 6.7 10.6 0.0 0.0 2.9 0.0 0.3 0.0 0.0 0.0 72.0 2.4
62.39 1.51 0.0 8.7 13.22 0.0 0.0 14.1 0.0 0.0 0.02 0.0 0.0 92.4 2.57
61.65 1.5 0.0 9.41 12.11 0.0 0.0 15.24 0.0 0.0 0.02 0.0 0.0 93.2 2.58
61.02 1.48 0.0 10.04 11.14 0.0 0.0 16.23 0.0 0.0 0.02 0.0 0.0 94.5 2.6
60.52 1.47 0.0 10.54 10.34 0.0 0.0 17.04 0.0 0.0 0.02 0.0 0.0 94.9 2.61
60.62 1.07 0.0 9.68 12.91 0.0 0.0 15.63 0.0 0.0 0.02 0.0 0.0 94.9 2.6
60.68 1.51 0.0 9.47 12.94 0.0 0.0 15.31 0.0 0.0 0.02 0.0 0.0 94.6 2.6
60.79 1.08 0.0 10.49 12.96 0.0 0.0 14.59 0.0 0.0 0.02 0.0 0.0 94.3 2.59
60.27 1.5 0.0 9.68 12.84 0.0 0.0 15.62 0.0 0.0 0.02 0.0 0.0 94.2 2.59
60.14 1.08 0.0 9.65 12.83 0.0 0.0 15.53 0.0 0.0 0.65 0.0 0.0 95.1 2.6
60.99 1.08 0.0 11.29 13.0 0.0 0.0 13.54 0.0 0.0 0.02 0.0 0.0 93.8 2.59
60.0 0.0 0.0 0.0 0.0 0.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 83.0 2.35
60.0 10.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 85.0 2.4
60.0 20.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 84.0 2.45
60.0 30.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.5
60.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 2.53
52.71 4.3 0.96 0.0 11.75 0.0 0.0 13.21 0.0 0.0 5.0 0.0 11.45 101.0 2.87
57.82 4.28 0.0 2.36 11.05 0.0 0.0 9.87 0.0 0.0 4.15 0.0 9.77 100.0 2.8
56.35 6.35 4.71 2.34 7.72 0.0 0.0 8.14 0.0 0.0 4.11 0.0 9.67 85.0 2.7
55.21 4.29 2.87 1.19 10.43 0.0 0.0 10.31 0.0 0.0 4.58 0.0 10.42 88.0 2.8
53.74 4.39 2.93 1.21 10.68 0.0 0.0 10.55 0.0 0.44 4.68 0.0 10.66 90.0 2.82
73.0 14.0 0.0 0.0 7.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 70.8 2.405
73.0 14.0 0.0 0.0 5.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 70.6 2.408
73.0 12.0 0.0 0.0 5.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 72.9 2.41
73.0 14.0 0.0 0.0 7.0 0.0 0.0 5.5 0.0 0.0 0.0 0.0 0.0 73.0 2.417
73.0 14.0 0.0 0.0 7.0 0.0 0.0 5.5 0.0 0.0 0.0 0.0 0.0 72.3 2.409
73.2 14.0 0.0 0.0 7.0 0.0 0.0 5.5 0.0 0.0 0.0 0.0 0.0 74.6 2.424
72.0 12.0 0.0 0.0 6.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 73.1 2.412
72.0 11.0 0.0 0.0 7.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 72.8 2.409
72.0 12.0 0.0 0.0 7.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 72.3 2.41
61.69 0.0 3.7 9.2 11.19 0.0 0.0 11.99 0.0 2.1 0.0 0.0 0.0 83.0 2.61
66.82 0.0 2.84 6.69 12.07 0.0 0.0 8.66 0.0 2.15 0.0 0.0 0.0 83.5 2.57
67.85 0.0 2.88 5.84 12.32 0.0 0.0 7.63 0.0 2.18 0.0 0.0 0.0 83.0 2.56
67.35 0.0 2.86 6.15 12.17 0.0 0.0 7.9 0.0 2.16 0.0 0.0 0.0 83.5 2.57
67.5 0.0 2.86 6.16 12.19 0.0 0.0 7.92 0.0 2.6 0.0 0.0 0.0 83.5 2.57
67.47 0.0 2.86 6.16 12.51 0.0 0.0 7.91 0.0 2.17 0.0 0.0 0.0 84.0 2.53
66.69 0.0 2.88 6.19 12.91 0.0 0.0 7.95 0.0 2.61 0.0 0.0 0.0 84.0 2.58
65.87 0.0 2.89 6.22 13.62 0.0 0.0 7.99 0.0 2.63 0.0 0.0 0.0 84.5 2.59
65.93 0.0 2.89 6.23 13.3 0.0 0.0 8.0 0.0 2.63 0.0 0.0 0.0 84.0 2.58
65.54 0.0 2.9 6.24 13.66 0.0 0.0 8.01 0.0 2.63 0.0 0.0 0.0 84.0 2.59
65.17 0.03 4.29 0.1 13.9 0.0 2.0 14.47 0.0 0.0 0.02 0.0 0.0 90.2 2.45
64.31 0.05 4.54 0.11 14.15 0.00668 2.08 14.72 0.0 0.0 0.02 0.0 0.0 89.2 2.45
63.91 0.05 4.95 0.11 14.18 0.006686 2.09 14.67 0.0 0.0 0.02 0.0 0.0 89.2 2.44
64.27 0.04 4.7 0.11 14.35 0.006702 1.63 14.86 0.0 0.0 0.02 0.0 0.0 89.5 2.45
64.52 0.05 4.88 0.1 14.35 0.006713 1.67 14.39 0.0 0.0 0.02 0.0 0.0 89.6 2.46
64.64 0.0 4.99 0.09 14.35 0.0 1.06 14.83 0.0 0.0 0.02 0.0 0.0 90.8 2.45
70.23 0.006383 9.47 8.23 10.35 0.0007 0.001324 0.0 0.0 0.43 0.0 0.0 0.0 71.0 2.4
92.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.0 2.25
90.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.0 2.77
85.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 63.7 2.32
80.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 61.0 2.37
75.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.5 2.41
70.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 2.45
60.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.5 2.5
80.0 15.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.6 2.412
75.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.2 2.435
71.4 23.8 0.0 4.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.2 2.48
68.2 22.7 0.0 9.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 68.8 2.524
65.27 21.72 0.0 13.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 72.3 2.572
60.0 20.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 77.9 2.637
75.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 52.0 2.445
75.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 58.5 2.461
75.0 0.0 0.0 10.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 62.7 2.468
75.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.4 2.484
67.0 5.0 4.0 5.0 12.0 0.0 0.0 6.5 0.0 0.0 0.0 0.0 0.0 78.3 2.43
68.43 7.19 0.0 1.0 12.99 0.0 0.0 9.89 0.0 0.0 0.0 0.0 0.0 82.0 2.47
68.43 5.19 2.0 1.0 14.99 0.0 0.0 7.89 0.0 0.0 0.0 0.0 0.0 83.4 2.45
68.91 1.21 2.01 1.01 15.09 0.0 3.32 7.95 0.0 0.0 0.0 0.0 0.0 88.4 2.45
66.0 1.2 6.1 4.6 11.2 0.0 3.3 5.1 0.0 0.0 0.0 0.0 0.0 82.8 2.47
65.41 1.19 6.05 1.59 14.07 0.0 4.16 5.05 0.0 0.0 0.0 0.0 0.0 85.0 2.46
67.1 0.98 0.0 5.09 12.73 0.0 6.07 7.54 0.0 0.0 0.0 0.0 0.0 89.6 2.48
72.96 1.06 0.0 1.28 15.97 0.0 0.0 8.2 0.0 0.0 0.0 0.0 0.0 90.9 2.46
74.0 6.0 0.0 2.0 13.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 81.3 2.41
66.0 6.0 5.0 0.0 17.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 79.9 2.4
64.86 17.5 0.0 0.0 10.0 1.0 0.0 6.35 0.0 0.0 0.08 0.0 0.08 73.0 2.47
65.8 16.7 0.0 0.0 11.4 1.0 0.0 4.8 0.0 0.0 0.08 0.0 0.08 72.2 2.47
66.4 18.5 0.0 0.0 9.7 0.5 0.0 4.0 0.0 0.0 0.08 0.0 0.08 70.7 2.47
66.34 16.35 0.0 0.0 9.3 0.67 0.0 7.05 0.0 0.0 0.08 0.0 0.08 73.7 2.47
67.15 16.55 0.0 0.0 9.45 0.68 0.0 5.55 0.0 0.0 0.08 0.0 0.08 72.5 2.47
67.45 16.35 0.0 0.0 8.7 1.0 0.0 6.27 0.0 0.0 0.08 0.0 0.08 72.7 2.47
67.7 15.37 0.0 0.0 9.35 1.0 0.0 6.3 0.0 0.0 0.08 0.0 0.07 73.1 2.46
68.08 16.5 0.0 0.0 9.4 1.0 0.0 4.75 0.0 0.0 0.08 0.0 0.08 71.5 2.46
68.58 17.38 0.0 0.0 8.7 0.35 0.0 4.71 0.0 0.0 0.08 0.0 0.08 71.4 2.46
69.2 15.25 0.0 0.0 8.02 1.0 0.0 6.25 0.0 0.0 0.08 0.0 0.08 72.7 2.45
72.0 10.0 0.0 0.0 6.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 74.3 2.415
55.0 5.0 10.0 5.0 12.0 5.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 72.07 2.43
65.83 15.1 1.85 2.3 8.23 3.36 0.0 3.2 0.0 0.0 0.0 0.0 0.0 71.0 2.47
64.25 15.23 1.87 2.32 9.58 3.39 0.0 3.23 0.0 0.0 0.0 0.0 0.0 72.0 2.48
63.46 15.3 1.88 2.33 10.26 3.4 0.0 3.24 0.0 0.0 0.0 0.0 0.0 72.0 2.48
66.54 15.16 0.0 2.31 9.54 3.1 0.0 3.22 0.0 0.0 0.0 0.0 0.0 71.0 2.48
63.15 14.97 0.0 4.56 9.41 2.38 0.0 5.4 0.0 0.0 0.0 0.0 0.0 72.0 2.5
64.52 16.47 0.0 0.0 10.95 2.04 0.0 5.89 0.0 0.0 0.0 0.0 0.0 73.0 2.46
63.11 20.05 1.84 2.28 9.42 0.0 0.0 3.17 0.0 0.0 0.0 0.0 0.0 72.0 2.47
65.26 14.97 4.59 2.28 6.27 3.33 0.0 3.17 0.0 0.0 0.0 0.0 0.0 76.0 2.48
